 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA;
11578946;"Schallfeld Ensemble Obras de Arnold Schoenberg, Francisco Guerrero, Salvatore Sciarrino y Anna Korsun";"";"0";"0";"";"";"2022-09-22 00:00:00.0";"2022-09-22 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=68078c77a209e710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD";"CentroCentro";"1";"PLAZA";"CIBELES";"1";"RETIRO";"LOS JERONIMOS";"28014";"441277";"4474496";"40.419011767401095";"-3.692206111679657";"/contenido/actividades/Musica";"";
11715690;"Senda 'El verano en el Retiro'";"";"1";"1";"V";"22/7/2022;";"2022-07-15 00:00:00.0";"2022-07-29 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c5fa489408081810VgnVCM1000001d4a900aRCRD";"Taller 'El mundo de los árboles': Identificación de árboles y elaboración de bombas de semillas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e7aa9f931cd99710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=97521076c081c010VgnVCM1000000b205a0aRCRD";"Aula ambiental La Cabaña del Retiro";"2";"PASEO";"FERNAN NU&amp;Ntilde;EZ";"10";"RETIRO";"LOS JERONIMOS";"28009";"442360";"4473388";"40.40911512464532";"-3.6793290785184363";"/contenido/actividades/ItinerariosOtrasActividadesAmbientales";"/usuario/Niños";
11715646;"Senda 'las plantas vivaces del Retiro'";"";"1";"1";"V,S";"9/7/2022;15/7/2022;16/7/2022;22/7/2022;";"2022-07-08 00:00:00.0";"2022-07-23 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f748489408081810VgnVCM1000001d4a900aRCRD";"Señales de la primavera";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fbec620e6b4f5710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=97521076c081c010VgnVCM1000000b205a0aRCRD";"Aula ambiental La Cabaña del Retiro";"2";"PASEO";"FERNAN NU&amp;Ntilde;EZ";"10";"RETIRO";"LOS JERONIMOS";"28009";"442360";"4473388";"40.40911512464532";"-3.6793290785184363";"/contenido/actividades/ItinerariosOtrasActividadesAmbientales";"";
11725729;"Sesión de Mindfulness  (ON LINE) del Centro de Apoyo a las Familias 6";"";"1";"0";"";"";"2022-07-27 00:00:00.0";"2022-07-27 23:59:00.0";"17:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=eedd3a340f8b1810VgnVCM2000001f4a900aRCRD";"Sesión de Mindfulness  (ON LINE) del Centro de Apoyo a las Familias 6";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=56a538a3eba18510VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/ConferenciasColoquios";"/usuario/Mujeres,/usuario/Familias";
11727072;"Siento y me escucho";"";"1";"1";"V";"";"2022-07-15 00:00:00.0";"2022-07-29 23:59:00.0";"12:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a2b23dc34a8c1810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a3ab855a64315610VgnVCM2000001f4a900aRCRD";"Espacio de Igualdad Carme Chacón. Hortaleza";"1";"CALLE";"MATAPOZUELOS";"2";"HORTALEZA";"CANILLAS";"28043";"444876";"4479190";"40.46155641637237";"-3.6501714580414126";"/contenido/actividades/CursosTalleres";"/usuario/Mujeres";
11710554;"Space Jam";"";"1";"0";"";"";"2022-08-26 00:00:00.0";"2022-08-26 23:59:00.0";"22:00";"De Malcolm D. Lee. Con LeBron James, Sonequa Martin-Green, Don Cheadle, Martin Klebba, Xosha Roque mo re. Estados Unidos 2018. 96' No recomendada para menores de 7 años. LeBron James, queda atrapado junto a su hiji Dom en un extraño lugar, un espacio digital de una fuerza todopoderosa y malvada conocida como A.I. Para volver a casa y poner a salvo a su hijo, LeBron deberá unir fuerzas con Bugs Bunny, Lola Bunny y el resto de personajes de los looney Tunes para rnfrentarse en un partido de baloncesto a los campeones digitalizados por A.I.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=698f78b9c8c51810VgnVCM2000001f4a900aRCRD";"Cine de verano en Arganzuela";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=07ad837907d41810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=26937b503a71c010VgnVCM1000000b205a0aRCRD";"Auditorio al aire libre. Parque Enrique Tierno Galván";"1";"AVENIDA";"PLANETARIO";"18";"ARGANZUELA";"LEGAZPI";"28045";"441830";"4471375";"40.390944081814816";"-3.685391155439898";"/contenido/actividades/CineActividadesAudiovisuales";"";
11433121;"Space Jam 2: Nuevas Leyendas";"";"1";"0";"";"";"2022-09-03 00:00:00.0";"2022-09-03 23:59:00.0";"22:00";"¡Bienvenidos a un partido de otra dimensión! El campeón de la NBA e ícono mundial LeBron James se embarca en una aventura épica junto a Bugs Bunny, el intemporal personaje de Looney Tunes en 'Space Jam: Nuevas leyendas'. Edad recomendada: A partir de 6 años";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e8b8c0a98758a710VgnVCM1000001d4a900aRCRD";"Cine de verano. Templete Parque de la Vaguada";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a481a4bf94ec510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e537b503a71c010VgnVCM1000000b205a0aRCRD";"Auditorio al aire libre. Parque de la Vaguada";"0";"PASEO";"VAGUADA";"13";"FUENCARRAL-EL PARDO";"EL PILAR";"28029";"439712";"4481297";"40.48016602497203";"-3.7112978051427574";"/contenido/actividades/ActividadesCalleArteUrbano";"";
11718599;"Space Jam nuevas leyendas";"";"1";"0";"";"";"2022-07-30 00:00:00.0";"2022-07-30 23:59:00.0";"22:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=72a370f387f81810VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CineActividadesAudiovisuales";"";
11710087;"Space Jam: Nuevas leyendas";"";"1";"0";"";"";"2022-08-26 00:00:00.0";"2022-08-26 23:59:00.0";"22:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=74096f43edb51810VgnVCM1000001d4a900aRCRD";"Cine de verano en Salamanca";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7657ffd08e651810VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CineActividadesAudiovisuales";"";
11712570;"Spirit (Indomable, 2021)";"";"1";"0";"";"";"2022-08-05 00:00:00.0";"2022-08-05 23:59:00.0";"22:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=23c3f1b5f1761810VgnVCM1000001d4a900aRCRD";"Cine de verano de Vicálvaro";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4a23f1b5f1761810VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CineActividadesAudiovisuales";"";
11718687;"Spirit ? Indomable";"";"1";"0";"";"";"2022-09-03 00:00:00.0";"2022-09-03 23:59:00.0";"22:15";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=efec9fc89cf81810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a395946be351c010VgnVCM2000000c205a0aRCRD";"Centro Cultural Auditorio Parque El Paraíso (San Blas - Canillejas)";"1";"AVENIDA";"ARCENTALES";"4";"SAN BLAS-CANILLEJAS";"HELLIN";"28037";"447225";"4475668";"40.42996840999023";"-3.622184001035289";"/contenido/actividades/CineActividadesAudiovisuales";"";
11433053;"Spirit: Indomable";"";"1";"0";"";"";"2022-09-01 00:00:00.0";"2022-09-01 23:59:00.0";"22:00";"Cuando la obstinada Lucky Prescott se ve obligada a mudarse de su casa de la gran ciudad a una pequeña localidad fronteriza, se convierte en un pez fuera del agua. Pero su vida cambia para siempre cuando hace nuevos amigos, y forma un vínculo inquebrantable con un caballo salvaje llamado Spirit. No recomendada a menores de 7 años";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4686c1196f48a710VgnVCM1000001d4a900aRCRD";"Cine de verano. Templete Parque de la Mar Océana";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=48981a4bf94ec510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=857ccca4fb3ce210VgnVCM1000000b205a0aRCRD";"Parque del Pueblo del Pardo";"2";"AVENIDA";"GUARDIA";"4";"FUENCARRAL-EL PARDO";"EL PARDO";"28048";"434317";"4485608";"40.5186002228516";"-3.7753787533567573";"/contenido/actividades/ActividadesCalleArteUrbano";"";
11688186;"Taller Aprende a conocerte y a superar tus dificultades";"";"1";"1";"X";"";"2022-06-22 00:00:00.0";"2022-07-27 23:59:00.0";"18:00";"El taller se desarrollará los miércoles del 22 y 29 de junio así como los días: 6, 13, 20 y 27 de julio..";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cb9fbad1ad6d0810VgnVCM2000001f4a900aRCRD";"Taller Aprende a conocerte y a superar tus dificultades";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4d3abad1ad6d0810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Mario Vargas Llosa (Centro)";"1,6";"CALLE";"BARCELO";"4";"CENTRO";"JUSTICIA";"28004";"440645";"4475347";"40.426642215368176";"-3.699722994908341";"/contenido/actividades/CursosTalleres";"";
11593905;"Taller de Beatbox - Villa de Vallecas";"";"1";"0";"";"";"2022-10-23 00:00:00.0";"2022-10-23 23:59:00.0";"11:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c3d4a3e73f8de710VgnVCM1000001d4a900aRCRD";"Taller de Beatbox";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a7d4a3e73f8de710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9bd738d60b41c010VgnVCM2000000c205a0aRCRD";"Centro Juvenil El Sitio de mi Recreo (Villa de Vallecas)";"1";"CALLE";"REAL DE ARGANDA";"39";"VILLA DE VALLECAS";"SANTA EUGENIA";"28031";"447634";"4470066";"40.37953682427198";"-3.616901585603186";"/contenido/actividades/1ciudad21distritos";"";
11688233;"Taller de emociones a través del rap (Ciudad Lineal)";"";"1";"0";"";"";"2022-10-08 00:00:00.0";"2022-10-08 23:59:00.0";"12:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6262bad1ad6d0810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=618b1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural San Juan Bautista (Ciudad Lineal)";"1";"CALLE";"SAN NEMESIO";"4";"CIUDAD LINEAL";"SAN JUAN BAUTISTA";"28043";"444202";"4478162";"40.45224737965276";"-3.6580402287911937";"/contenido/actividades/1ciudad21distritos";"";
11561939;"Taller de escritura creativa infantil";"";"1";"1";"L,M,X,J,V,S,D";"";"2021-10-01 00:00:00.0";"2022-12-14 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9e17fa33800e710VgnVCM2000001f4a900aRCRD";"Taller de escritura creativa infantil";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b13e135da00e710VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CursosTalleres";"/usuario/Niños";
11688172;"Taller de Freestyle (Salamanca)";"";"1";"0";"";"";"2022-09-24 00:00:00.0";"2022-09-24 23:59:00.0";"17:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d4ddbad1ad6d0810VgnVCM2000001f4a900aRCRD";"Taller de Freestyle (Salamanca)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b62dbad1ad6d0810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aab225880cd6e710VgnVCM2000001f4a900aRCRD";"Espacio Cultural Núñez de Balboa, 40 (Salamanca)";"1";"CALLE";"NUÑEZ DE BALBOA";"40";"SALAMANCA";"RECOLETOS";"28001";"442103";"4475356";"40.426826159507435";"-3.6825349481985135";"/contenido/actividades/1ciudad21distritos";"";
11720085;"Taller de Henna";"";"1";"0";"";"";"2022-07-28 00:00:00.0";"2022-07-28 23:59:00.0";"19:00";"Como cada año, el Cj Carabanchel Alto, trae uno de los talleres top del verano, Taller de Henna, en el que podrás plasmar cualquier diseño en tu propia piel. ¡Te esperamos!     Fecha y hora de celebración: Jueves 28 de julio de 2022 de 19:00h a 20:00h    Período de Inscripción: Hasta completar plazas. Inscripciones en www.bit.ly/inscripcioncj       Plazas: ? 12";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=096d0189d7591810VgnVCM1000001d4a900aRCRD";"Actividades en el centro juvenil 'Carabanchel Alto'. Mayo 2022";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ecfc541470edc310VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2565d2d6fe9a6110VgnVCM1000000b205a0aRCRD";"Centro Juvenil Carabanchel Alto";"1";"CALLE";"ALFONSO FERNANDEZ";"23";"CARABANCHEL";"BUENAVISTA";"28044";"435861";"4468746";"40.366822704148795";"-3.755451103709316";"/contenido/actividades/DanzaBaile/FolcloreEtnica";"/usuario/Jovenes";
11733284;"Taller de pintura de verano";"";"1";"0";"";"";"2022-08-09 00:00:00.0";"2022-08-09 23:59:00.0";"10:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d6e8c483d4102810VgnVCM1000001d4a900aRCRD";"Taller de pintura de verano";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7709ec121c002810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=83e748aaf535e710VgnVCM1000001d4a900aRCRD";"Biblioteca Pública Municipal San Fermín (Usera)";"1,5,6";"AVENIDA";"SAN FERMIN";"10";"USERA";"SAN FERMIN";"28041";"441188";"4469184";"40.3711623444796";"-3.692742821990015";"";"";
11663822;"Taller de teatro";"";"1";"1";"D";"17/7/2022;";"2022-07-10 00:00:00.0";"2022-07-31 23:59:00.0";"18:00";"Venir o no venir, esa es la cuestión. No te pierdas el taller de teatro en el sitio de mi recreo   Fecha y hora de celebración: Domingo 10, 24 y 31 de julio de 2022, de 18 a 19:30 horas  Periodo de inscripción:? Hasta completar plazas. Inscripciones en www.bit.ly/inscripcioncj   Plazas: 8";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=573311a3cf640810VgnVCM1000001d4a900aRCRD";"Actividades en el centro juvenil 'El sitio de mi recreo (Villa de Vallecas)'. Julio 2022";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b53097ff7fcec310VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9bd738d60b41c010VgnVCM2000000c205a0aRCRD";"Centro Juvenil El Sitio de mi Recreo (Villa de Vallecas)";"1";"CALLE";"REAL DE ARGANDA";"39";"VILLA DE VALLECAS";"SANTA EUGENIA";"28031";"447634";"4470066";"40.37953682427198";"-3.616901585603186";"/contenido/actividades/DanzaBaile";"/usuario/Jovenes";
11717086;"Taller '¿De dónde vienen los alimentos?'";"";"1";"0";"";"";"2022-07-31 00:00:00.0";"2022-07-31 23:59:00.0";"11:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b2d5f8821a81810VgnVCM2000001f4a900aRCRD";"Taller '¿De dónde vienen los alimentos?'";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b228caf79b6cc710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=97521076c081c010VgnVCM1000000b205a0aRCRD";"Aula ambiental La Cabaña del Retiro";"2";"PASEO";"FERNAN NU&amp;Ntilde;EZ";"10";"RETIRO";"LOS JERONIMOS";"28009";"442360";"4473388";"40.40911512464532";"-3.6793290785184363";"";"/usuario/Niños";
11636768;"Talleres de verano: 50 aniversario del fallecimiento de Pablo Picasso";"";"1";"1";"S";"";"2022-07-09 00:00:00.0";"2022-07-23 23:59:00.0";"11:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=77ff3301c1bbf710VgnVCM1000001d4a900aRCRD";"Talleres de verano: 50 aniversario del fallecimiento de Pablo Picasso";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cd2f3301c1bbf710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=84a55c2cdc41c010VgnVCM2000000c205a0aRCRD";"Museo de Arte Contemporáneo de Madrid";"1,6";"CALLE";"CONDE DUQUE";"9";"CENTRO";"CENTRO";"28015";"439723";"4475437";"40.42737760210632";"-3.7106116887809817";"";"/usuario/Niños";
11474686;"Talleres para colegios (ESO y Bachillerato)";"8 euros por alumno (Grupos mínimo 20 alumnos) El pago se realizará por transferencia por el total Más información y reserva de tu visita para el curso 2021-22 en el correo info@casalector.es";"0";"1";"M,X";"";"2021-10-05 00:00:00.0";"2022-10-04 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=865360d00831c710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD";"Matadero Madrid";"1";"PLAZA";"LEGAZPI";"8";"ARGANZUELA";"CHOPERA";"28045";"440946";"4471394";"40.391054868587204";"-3.6958072892892155";"/contenido/actividades/CursosTalleres";"";
11720568;"Tardes dulces: postre rápido";"";"1";"0";"";"";"2022-07-21 00:00:00.0";"2022-07-21 23:59:00.0";"19:00";"¡Apúntate a nuestras tardes dulces y saladas y aprende como un/a verdadero/a cheff! No te podrás resistir   Fecha y hora de celebración: Jueves 21 de Julio de 2022 de 19:00 a 20:30h  Período de Inscripción: Hasta completar plazas. Inscripciones en www.bit.ly/inscripcioncj   Plazas: ? 9";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d407c2cbeb2a1810VgnVCM2000001f4a900aRCRD";"Actividades en el centro juvenil 'Chamberí'. Mayo 2022";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=91e53199e328d310VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7054251933357310VgnVCM2000000c205a0aRCRD";"Centro Juvenil Chamberí";"1";"CALLE";"RAIMUNDO FERNANDEZ VILLAVERDE";"2";"CHAMBERI";"RIOS ROSAS";"28003";"440346";"4477568";"40.44661949643803";"-3.703467785151993";"/contenido/actividades/CineActividadesAudiovisuales";"/usuario/Jovenes";
11726710;"Te digo una cosa";"";"1";"0";"";"";"2022-07-23 00:00:00.0";"2022-07-23 23:59:00.0";"12:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a8ae475258c1810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a6c875993dc63110VgnVCM1000000b205a0aRCRD";"Centro Cultural Las Californias (Retiro)";"1,4";"CALLE";"LUIS PEIDRO";"2";"RETIRO";"ADELFAS";"28007";"442812";"4472042";"40.397020792322316";"-3.673881351837232";"/contenido/actividades/TeatroPerformance";"/usuario/Familias";
11562041;"Tertulias en inglés infantiles";"";"1";"1";"L,M,X,J,V,S,D";"";"2021-12-01 00:00:00.0";"2022-12-14 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cc677fa33800e710VgnVCM2000001f4a900aRCRD";"Tertulias en inglés infantiles";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3b757fa33800e710VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CursosTalleres";"/usuario/Niños";
